book_name,c_content,c_reader,cid
霍乱时期的爱情,竟然舍不得读完。但也不觉得写的是所谓的“爱情”，哪怕结尾多么大无畏和浪漫。写的其实是“孤独”，无论那女人多么“高傲”，那男人多么“卑微”，她在世俗的婚姻中以为拥有了爱情，他在浪荡滥交的生活中以为逃避了空虚，当他们白发苍苍时相拥在一起，才发现他们这一辈子恒久的寂寞的灵魂,五色全味,894685733
霍乱时期的爱情,我猜这本四百页的书并非是为了歌颂爱情，而是为了呈现人生，爱情是杂乱而繁茂的生命之树上温情脉脉的一缕夕阳。,丹朱AI🌵,810532324
霍乱时期的爱情,不知道是翻译的好 还是本身马尔克斯文笔太美 或是拉丁文的奥妙？反正之前读多了美国小说例如海明威那种简明直接型的话痨为主的描述又或者日本小说例如村上那种淡淡的文笔以后 马尔克斯简直让人燃烧 要华丽可华丽 又不多余造作 除了人名容易弄混 全书读下来都是享受 内容更没得说 超越时间的爱情 离死亡越近越浓烈,YVE,842682459
霍乱时期的爱情,强忍着对男主的厌恶看完了。“这个对爱情如饥似渴又极其悭吝的人，这个从不付出、又想得到一切的人，这个不允许任何人在他心里留下足迹的人。”,elros,944260807
霍乱时期的爱情,用罗兰·巴特的话来解释《霍乱时期的爱情》应该是最合适不过了：“我一生中遇到过成千上万个身体，并对其中数百个产生欲望，但我真正爱上的只有一个。”阿里萨在离开初恋情人后纵情声色，沉湎肉欲，620次风流韵事写满了整整25大本，在精神层面上，他依然是一位永远忠贞于初恋情人的纯粹处男。,刀叢中的小詩,589187765
霍乱时期的爱情,不同年龄段读这本书都会有不同的感触 至少现在让我恶心的是 一个七十多岁的老头诱骗一个未满14岁的少女做爱 ,锦陌,589709990
霍乱时期的爱情,"爱情，首先是一种本能，要么生下来就会，要么永远都不会, 以及人心的房间比婊子旅馆里的客房还多",DizzyWhale,591767047
霍乱时期的爱情,对于爱情，我们都太年轻了，而且我们永远太年轻，不知道人活在这个世界上，爱情有多少面目。,成知默,582083012
霍乱时期的爱情,这才是拉美文学最大的魔幻现实：通篇写爱情，却不见一丝情感。,把噗,1231873535
霍乱时期的爱情,我曾经以为《挪威的森林》是我喜欢的小说，直到我遇到《不能承受的生命之轻》；我一直以为《不能承受的生命之轻》是我最喜欢的小说，直到我遇到《霍乱时期的爱情》。,小心和小欣,599516327
霍乱时期的爱情,费尔明娜像林徽因，阿里萨像金岳霖，医生像梁思成。虽然这样比喻不太好，但是同为新旧变革时期的背景很有共同点。书中的人物一个都不喜欢，但也都不讨厌，因为本来讨厌的个性却也都是无法选择的原因所造成，或许这才是真正对人对物该有的态度。爱情只是一个影子，这既是放弃的原因，也是苦苦守候五十三年十一月零七天（全是孤独的质数）的原因。,Gardenia,638126502
霍乱时期的爱情,他们之间的感觉并不像新婚燕尔的夫妇，更不像相聚恨晚的情人。他们仿佛一举越过了漫长艰辛的夫妻生活，义无反顾地直达爱情的核心。他们像一对经历了生活磨炼的老夫老妻，在宁静中超越了激情的陷阱，超越了幻想的无情嘲弄和醒悟的海市蜃楼:超越了爱情。,janes,833594234
霍乱时期的爱情,相比《百年孤独》这本书更通俗，看起来也更顺畅，虽然少了那种魔幻的奇异色彩，但多了细腻和真实，同时对爱情、婚姻、性、人生、衰老等主题都有非常深刻而独特的见解。里面的很多句子类似哲学语录，非常值得多读几遍。,meiya,576425461
霍乱时期的爱情,好看，但是看到终章突然对爱情更疑惑了。,小晨,649075694
霍乱时期的爱情,还是喜欢《爱在瘟疫蔓延时》这个名。,江湖鲜有的传说,570682171
许三观卖血记,写口头做菜那段，绝了！几乎难以超越了！,小鹿想念书,537157368
许三观卖血记,我的笔评不了余华。,陶者无缰,459267564
许三观卖血记,"屌毛比眉毛出得晚,长得倒比眉毛长",Daneestone,159924716
许三观卖血记,盗版真害人。“一乐只能射在床上了” “喝干了黄河以后，”,囧叔,605886117
许三观卖血记,“一盘炒猪肝，二两黄酒，黄酒要温一温”........小人物的悲欢，极耐读，最后两章看得我眼泪都快下来了...,海阔天空祝沽笙,453188042
许三观卖血记,许三观背着一乐去吃面条这个桥段，在高中时把我感动的要死要活，而如今，更触动我的是老年许三观无助的哭泣，到了哪一步，没有安全感都是悬在头上的剑，抚摸喉咙的死神冰冷的手，我现在没有安全感，所以我很理解那种恐惧，要是有了事，不能卖血了，该怎么办呢，配合若干年后阎连科的丁庄梦，别有一番滋味,神威,537382542
许三观卖血记,看完了非常想吃炒猪肝喝黄酒,范筒,330396829
许三观卖血记,一部不那么惨烈的≪活着≫。不管是卖血还是别的途径，中国人的确都是如此活过来的。一生艰难奔波，却只完成了最基本的生活。可是这一本并没有那种绝望，更多的是悲悯和怆然。但是看似有希望并不代表真的有。生命加载的沉重，并不是走得快一点就能卸下的。反而会因为奔波而累加。到头来并没有换来什么，只是活着而已。世界崩塌了，不是轰隆巨响，而是一声唏嘘。,我不是盆栽啊,446484917
许三观卖血记,我觉得这是余华写过的最好的书。看完之后，我觉得难受。说不清楚为什么，就像胸口突然堵了一块大石头,你看起来很美味,530555009
许三观卖血记,"“猪肝先是切成片，很小的片，然后放到一只碗里，放上一些盐，放上生粉，生粉让猪肝鲜嫩，再放上半盅黄酒，黄酒让猪肝有酒香，再放上切好的葱丝,等锅里的油一冒烟，把猪肝倒进油锅，炒一下，炒两下，炒三下……",丁一,818583611
许三观卖血记,后期一乐肝炎许三观隔三岔五卖血的那段有点恐怖，想起《活着》里被活活抽血抽干的有庆了（没记错吧）。。。余华很会讲故事。。。陈忠实的《白鹿原》讲得更好，但可惜貌似就那一部，还是余华量大啊。。。,[已注销],724720980
许三观卖血记,印象最深的几个片段，一是许三观给受批斗的许玉兰送饭，之前打打闹闹，吵吵嚷嚷，日子过得不情不愿。危难时候给许玉兰送饭的却还是许三观。白米饭下藏着满满的红烧肉。还有叫魂的时候，他明明不愿意答应许玉兰，最后还是把一乐叫到跟前，说，做人要对得起自己的良心。,阿狸咖哆,508271593
许三观卖血记,读余华的小说总是有一种后怕，他笔下的那个世界如此荒谬，却曾脱胎于真实，其中的人们浑然不觉。那如今我们所生活的这个世界呢，又有多少荒谬是从未被察觉的。,寒汐,1045241696
许三观卖血记,余华在小说的结尾又一次写到那句“屌毛出得比眉毛晚，长得倒比眉毛长”，好像和开头的“无知”作呼应。结尾处理的轻描淡写，但余华的小说往往是结尾升高了一个“立足点”然后一呼百应，扇的现实讲不出话。故事的最后，许三观像一个孩子那样伤心的哭了，原因是他的血不再重要。这看似是对年老无用的讽刺。新的血头那一番话刺激的他害怕极了。他并不是为了卖不出血而难过，而是怕了往后不生不死的无情日子里，再也没了挽救方法（卖血）而对未来生出恐惧。历史急促向前。余华在外文版里说了那个富足社会里卖血供求关系的灵感来源。写这样一个故事更是对人本质欲望泯灭探寻。小说里坏人死了反倒是件轻松的事，现实世界比卖血市场还畸形。人好好活着是不可能的，一波又一波比死还难受的事情催促着你不断卖脸，卖血，甚至卖命。到头来却换一个“无用”的名声。,锐利修蕊,926588258
许三观卖血记,"人啊人,一世人,要安怎欢喜,过春夏秋冬.",芥末蘸酱,279398575
许三观卖血记,从许三观、活着到兄弟，余华的雄心就是用小人物写大历史啊。,项梓,367770536
许三观卖血记,一边想笑一边想哭,寂多蔓生,328505909
许三观卖血记,真是心疼死许三观了，每次看见他卖血就怕他会不会死了，更怕三个儿子变成小白眼狼。但是就和他讲何小勇那段似的，好人有好报的。（最喜欢看他和一乐的故事了，最喜欢给何小勇喊魂那段，简直扬眉吐气）,筷喜旺,836284549
许三观卖血记,发自内心地觉得余华一系列作品，比如《活着》和这部，其中的人性悲剧都非常虚假。这个事情也许是真实的，就是感觉余华描述这件事情时候的情感非常虚假，不落地的同情和不真实的共鸣，特别的刻意做作。讲真还不如路遥。,宇小敏,1021967705
许三观卖血记,我要吃猪肝,杜边生,23991926
恶意,我就是恨你，明明你是我最亲密的朋友，明明你是那么善良，明明你知道我猥琐的过去还帮我保密，明明你一直在帮我实现理想。可是我就是恨你。我恨你抢先实现了我的理想，我恨你优越的生活，我恨当初我如此不屑的你如今有了光明的前途，我也恨我自己的懦弱，我恨我自己运气不够才能不够，我恨我自己还没来得及成功就得了癌症。我把对我自己的恨一并给你，全部用来恨你。,Humble,588008980
恶意,看到三分之一的时候我以为快完了，吓一跳说这也太短结论的太突兀了吧，果然真正的内容还没开始。东野圭吾的想象力非常非常丰富。但看了几个作品以后，总多少觉得他太刻意的想制造那种意想不到的效果，推理的过程常常很精彩，但是结论未必上乘。这次的结果虽然也没有说不过去，但还是觉得他把精力全用在了动机的推理过程上，可动机本身，被发掘剖析的不够深。这次的主题，如果能够在这个社会心理问题上多用些心思，这个小说就会突破推理小说的框框，更有了社会作品的意义。也许每个人都会对看的第一部作品情有独钟，但我真的是觉得，白夜行里人物的心理被勾画的太完美了，是让人有共鸣有爱恨的活生生的人。看过的几部作品里，其它几部都是看推理小说的那种为了刺激想要赶紧知道答案的好奇，但是读白夜行的过程，既期待又害怕，这种成功恐怕很难复制。,小晨,360117076
恶意,就算被逮捕也不怕，即使赌上性命，也要贬低对方的人格。这才是高端黑啊！！！！！,瑾朵朵,507438760
恶意,没读过恶意，就不算读过东野圭吾，比起冤有头债有主，不知从何而来的恶意才最教人心寒，也持续的最久，这世上的多数恶意，大抵如此,张熊熊,511394347
恶意,本书可以改名为「东野圭吾：优秀推理小说是如何写成的」。每一次当你觉得事件合理可以结束时，他就会跳出来告诉你漏洞在哪儿。小说从一开始就是一个精心布置的局，利用小说的特性，把读者骗得神不知鬼不觉。实在是精彩啊！,[已注销],643455863
恶意,这么苦心积虑给人下套的鸡贼王怎么会写不出好小说？,达斯佛™,168065424
恶意,最深的恶意，来自于自卑。痛恨自己，把憎恨引导到别人身上，在他人痛苦中获得快乐，这样的阴暗始终无法回避。,李维北,184662928
恶意,我一直没有识破作者的诡计大概是因为80%的女人都喜欢猫,小郑小郑有钱挣,944899290
恶意,他的故事总觉得缺点什么。笔法好，故事结构很时尚。而已。,苏比,778537718
恶意,总感觉比较拖沓，到最后有点难以自圆其说的感觉。,BluerElephant,491844068
恶意,凶手心机很重也很聪明，但破案多少还是有点依靠警官直觉，读到最后没有那种抽丝剥茧，豁然开朗的感觉。（是我要求太高..._(:3」∠)_,过水忘川,845155737
恶意,我觉得《嫌疑犯X的献身》最好看,伊安,536823919
恶意,羡慕嫉妒恨的终极诠释。“就是看你不顺眼”的完美范例。适合改编。,内陆飞鱼,643563698
恶意,话说，我想到的问题是，换成汤川学的话，是不是把所有证据都摆在他面前，也发现不了最后的动机啊。。,SWX,688622528
恶意,继续标记 东野的三佳作之一 确实算是手记体中不错的作品 过程及推理倒是可以略去不计的 全书的关键不在命案本身和最后的拆穿 而在身患绝症野野口修的动机：希望能够彻底侵占作家旧友的一切 不止生命 还包括他多年来苦心经营的一切 此种恶意并不与复仇相关 说穿了无非不平心和自我中心主义而已,文泽尔,579662749
恶意,作为新手妈咪，在看到最终结局的时候很感慨。凶手体内毒液一般的恶意，也许就是源自当初母亲在生活中流露出来的偏见，应该也算是失败教育的受害者吧。谨记谨记。,荷马的玫瑰,699100490
恶意,完全颠覆以往传统推理小说的路子，从一开始就让读者知道了罪犯的身份，却始终能够吸引读者继续阅读。对人性的刻画入木三分，一个简单的案件上升到了探讨人性罪恶的课题。让人脊背发冷的不单单只是凶手真正的恶意，而是不寒而栗的自问，谁又没有过这样的恶意？,Q。,394733451
恶意,手记体给我的感觉是总觉得有点儿戏，正经不起来。其中有些情节觉得有点牵强又说不出,囧叔,253893012
恶意,读他的故事象拨洋葱，正觉得这一层构思巧妙，下一层出其不意又来了。,安潇,814214877
恶意,这个杀人动机多么可怕，又多么真实，作者真是洞察人性之恶。,贝比去南极✈,664244572
红楼梦,盛衰之理，本为天命。然而人心就是如此。眼见得他起高楼，于是便不忍心见他楼塌了。见过他鼎盛的时候，再看他的衰败就无比心酸。而更加可悲的是，目睹这场哗变的你，本就是这戏中之人。,朱红尽颓,532193706
红楼梦,"第一次看《红楼梦》，是小学五年级。因所有人都说，这是部名著，于是，期末考后，怀着极大的敬意与耐心，准备好好下番苦功夫。不曾想，从头到尾，一点不打绊儿地，没花多长时间，就囫囵吞枣地顺利看完，幼小心灵还因此生出些疑问：怎么一点儿不象名著呀，即不难懂，也不深刻，不就是些家长里短的故事集锦吗！

    留下印象的，不是爱情纠葛，不是阶级矛盾，不是白茫茫一片真干净，而是当时粗糙日常生活中，一些根本无法想象的精美事物：比如，一些菜品，要经过如此多复杂细致的步骤，才能一点点做出；比如，一些庭院宅子，院名的起法，树木的搭配，房子的色彩，有那么多讲究；比如，一些好听的布料名，一些古怪材质的饰品，一些用途不明的摆设；再比如，闲谈，对诗，饮茶……才知道，原来人可以这样生活，可以这样打发时间，而不被视为浪费生命，也无需心下内疚，有些无法理解，又有点儿想入非非。

    这或许是文学的另一个用处，让人从踏实细节处，活生生触摸到一个时代的体温。只是后来，每当我跟人说起，《红楼梦》对我来说，就是故事会，就是菜谱与家居指南时，十个会有九个半露出惊讶表情，让我觉得自己，可真没文化！
",fwb,9187511
红楼梦,亲戚是干什么用的大全,素梳影,43030743
红楼梦,长这么大，到今天才把这部奇书读完。觉得并没有那么多微言大义，倒是曹雪芹的文笔实在了得，对人的那些细腻情感拿捏得十分到位。特别想说的一点是，坚决认为林黛玉不能算是什么完美的理想主义者，她非但不完美，而且是毛病最大的一个。所有的问题又都归结于三个字——看不开！,时间之葬,753998970
红楼梦,"我觉得史湘云是最真的一个女子 黛玉 你就天天伤心吧。宝玉 你就天天游走在各个姐姐之间吧。宝钗 你就世故圆滑你的吧。唯独我的湘云手帕包花作枕醉卧青石凳，蝶舞翩翩。唯独我的湘云真真的直言快语管你是太太还是姊妹。唯独我的湘云妙语连珠诗词连篇造就“寒塘度鹤影”
",彦大多,186397707
红楼梦,一个呼吁：那些清穿小说的主人公你们风花雪月以后就不能顺道送曹雪芹个打印机么？,小朋友,1017476175
红楼梦,我的最爱。哪天死了，纸钱就不用了，《红楼梦》记得千万烧一部来。,百草幽香,880383216
红楼梦,“为官的，家业凋零；富贵的，金银散尽；有恩的，死里逃生；无情的，分明报应。欠命的，命已还；欠泪的，泪已尽。冤冤相报实非轻，分离聚合皆前定。欲知命短问前生，老来富贵也真侥幸。看破的，遁入空门；痴迷的，枉送了性命。好一似食尽鸟投林，落了片白茫茫大地真干净！”第四遍，还是没法不深觉牛逼。以及不管过去多少年喜欢薛宝钗还是林黛玉永远可以作为选择朋友的标准之一。我是个有原则的人，一辈子没法跟喜欢薛宝钗的人做朋友。,玛嘉烈玛嘉烈,698181541
红楼梦,满纸荒唐言，一把辛酸泪。都云作者痴，谁解其中味。,沉歌,29592644
红楼梦,我终于也是完整读完红楼梦的人类了。,蜉蝣,810172540
红楼梦,后四十回的续作者明显不如曹雪芹那样有才华，情节安排上也较为匆忙，完全没有曹雪芹那样的气定神闲。总是在想，为什么这样一部佳作，会遗失了后面的章节？难见到全本的曹雪芹所著《红楼梦》，终归是一件遗憾。,暗夜花儿开,459620834
红楼梦,宝钗这样识大体明事理的，的确宜家宜室适合娶回来，黛玉这样有才情又爱耍小性子的才让人爱，只是刻薄多心又爱动气的姑娘真是叫人喜欢不起来啊。还好，红楼梦本来就不是叫你去爱上哪一个人物的，大概每个人都有她可爱之处。,叶酱,718450655
红楼梦,很想坚持下去，可是到第85回还是怂了。有一句辞不达意的话叫做“由奢入俭难”，看惯了曹雪芹的水准，就没办法接受高鹗了。,未央不睡,721246171
红楼梦,重新遇到这本书果真是生活中太棒的习得，真的是该当圣经来读的一本书。知道归知道，执着归执着。《红楼梦》的迷人就在于此。她知道所有都是空的，但她在每一刻都执着。每个人生阶段都能读出新的体会。感谢中国有这么好的书。,夏小暖,864242476
红楼梦,真正的《红楼》，隐藏在每个人的内心深处，它就是我们的泪水人生；就是那“乱烘烘你方唱罢我登场，到头来，都是为他人作嫁衣裳”的荒谬；就是那“一朝春尽红颜老，花落人亡两不知”的无奈；就是那“因空见色，由色生情，传情入色，自色悟空”的轮回和缘起缘灭……从生到死，从空到空，每个人走过的，都将是“泪水”的一生，“情”的一生！最终也都将化为“食尽鸟投林，落了片白茫茫大地真干净”的无常。,芦哲峰,22849199
红楼梦,太好看！曹雪芹好叛逆。本以为会很闷，没想到读起来这么顺畅轻松。如果没有续书，元妃薨逝后的情节实在是压抑阴暗的让人绝望。最喜欢探春惜春，一个伶俐果断，一个能舍能断不牵三挂四。喜欢王熙凤，聪明利落，也挺善良。读完之后觉得金玉良缘不是个好词，象征着妥协草率、委屈不甘、凑合将就、平庸苦闷。宝玉从没爱过薛宝钗，也决不会爱上她，宝钗也没真爱过贾宝玉，不过是逆来顺受嫁到哪算哪，嫁到谁家她都会像如今这样持家有方周到圆滑的。金玉良缘，我真不羡慕。我一定会选林黛玉。她是真懂宝玉的，跟宝玉一样都是那种心无挂碍一门心思堂堂正正的想着谈恋爱的，不被俗事功名缠扰。跟黛玉在一起，生活不会无聊。红楼梦当中的真爱，那些纯粹干净的暧昧几乎都是同性之间的。我自己觉得宝姐姐可能是喜欢林黛玉的，那份周到体贴。贾宝玉真是难得的极品。,还有8分钟,847088440
红楼梦,中文系毕业要是没看过这几本书，真是丢死人啊，为了考试也得看啊！,苏豆芽,256589825
红楼梦,花了一个半月才读完，开始没进入状态，五十回后越看越停不下来。,大島,860455561
红楼梦,小学时候很迷里面的诗词。初中时候很迷消灭书中我不认识的字。高中很迷蹲厕所拿电子词典看这个……我，越来越低俗了。,我不是盆栽啊,404923224
红楼梦,我就不说我最喜欢的是谁,公元1874,527263013
挪威的森林,高中，果断是高中，后来不知道被谁在班里传来传去，还背负了看黄书的骂名！,苏豆芽,256589574
挪威的森林,想给两分我觉得不好意思，这本书盛名在外。不是我想标新立异。是我真的不知道怎么去理解，一个男人可以同时爱两个女人。而且我并没有觉得这本小说是多有吸引力，我是一次一次无聊才看完的。而且你少点性的描写会死么。完了。,你看起来很美味,539173872
挪威的森林,弥漫着极不健康的自我欣赏和自我怜悯情绪的男性意淫文字，极大误导了青春期男生让他们对女性充满了错误的印象。庆幸的是我只是在青春期的末尾读了几遍，即享受了意淫的快感又及时掰正了扭曲的认知。,九只苍蝇撞墙,841925297
挪威的森林,《论同时与犬型女和猫型女交往的危害性》/《工口游戏剧本入门》,Levin Lee,671466199
挪威的森林,死并非生的对立面，而作为生的一部分永存,shu,45530537
挪威的森林,小时候我妈非要让我看，我含糊其辞说不看了，是因为之前我已经偷偷专门翻阅过黄色内容了……长大了再看，看懂了那黄色内容背后的绝望和孤独。人心多么空旷而恐怖。你在我身边也好，不在也好，我的孤独是与他人无关的。,我不是盆栽啊,326812741
挪威的森林,村上春树的成名作。个人认为一般，只对小林绿一个角色印象深刻。再次证明，读书不能人云亦云。,伯爵在城堡,522896149
挪威的森林,对不起，那时年少不懂事，当黄书看的。,六十六个猴,470866004
挪威的森林,看到你们都有病，我的心里好受多了...,吵,653926736
挪威的森林,挪威没有森林，好像重庆没有森林一样,大魔王ღ,1948662
挪威的森林,是谁给了我这本书 ，让我明白孤独。,Morning,326959191
挪威的森林,不是很喜欢，我讨厌这种不疼不痒的书,崇子,26116159
挪威的森林,某人结婚的时候我问M，如果送一本挪威的森林会不会很过分。M说过分了。于是我淘宝了一对草泥马送去了。,汪三三摇尾成风,468071626
挪威的森林,二十多岁时，曾经是骨灰级村上粉丝，几乎看遍了他所有的长篇，看得懂的，看不懂的，都看了。村上的人生观似乎是两元的，他在好几部小说里都给出了这种两元选择。比如这本，直子代表悲观，虚无，灰暗的人生。绿子代表乐观，坚强，积极向上的人生。多数人可能会肯定后者，否定前者。但是村上没有，作为一个高明的作者，他只是呈现，并不评价，只是描写，并不判断。因为他知道，世界是多元的，人性是复杂的，阳光背后有阴影，是非之间并无绝对的界限。,罗姽,616836792
挪威的森林,我觉得，春上的忧伤就是平静地叙述本该嚎啕大哭的事。,动机在杭州,491564627
挪威的森林,重读一遍的心境完全不同，有隐忍的痛苦，“哪里会有人喜欢孤独，不过是不喜欢失望”，相比上学时期可能现在看来感触更深，总有人逼迫你成长，任何事情也总要有代价。,鬼 鬼 ™,754428841
挪威的森林,一个时代的经典，但也只属于那个时代,公元1874,417928017
挪威的森林,= =……我真的很无奈  搞不懂它为何如此受热捧  或许本身的翻译问题  很多句子颠来倒去  看得很头疼,桃兜兜,462844529
挪威的森林,读完之后淡淡的忧伤 让我吐一会儿,小岩井,444468906
挪威的森林,可惜我不懂村上春树。,王大根,428668114
围城,男人的西服、礼帽、衬衫、皮鞋。女人的旗袍、高跟鞋、草帽、丝巾。统统被夺了去，他们赤裸裸的、所有真实与不堪全摊开来。男人的怯懦，女人的刻薄。血液流动，肌肉收缩，蓝的静脉，红的动脉，白色泛黄的骨骼。这是唯唯诺诺的、自大的、逃避着的、自欺欺人的中国人。有人的地方就有政治。男男女女，也不过一场博弈。可是我们谁也离不了谁。还是冯唐坏水最多：他说希望上天安排张爱玲和钱钟书凑一对，看谁刻薄死谁！,我不是盆栽啊,352612132
围城,　我不禁想起了培根的论读书，读书不应该为了炫耀，装潢，而应该是为了丰富自身，提升自己的精神涵养吧。一个读书人骨子里的干净和纯粹，那种浑然天成的优雅气质，和无所谓的态度，却不是一个心怀杂念的人能够比得了的。知道比不了，就可以放弃比较的心，炫耀的心了。就可以把读书这件事，放得低些，再低些，低到功利心都无趣了，褪去了,第五象限,310979017
围城,真后悔买了这本书！看完以后再也不敢说自己写过小说了,囧叔,644654167
围城,钱锺书先生的文字才能称之为幽默，阳春白雪的冷幽默除了韩寒在《三重门》中模仿一番现世倒是十分罕见的了。小说的带入感太强，就算断断续续也能让人读罢感觉自己就是个“不讨厌但是无用”之人。,一凹,487920241
围城,外面的人想进来，里面的人想出去。不仅仅是婚姻，世间万物都是如此，人就是如此矛盾的动物。,诸葛若见,433394588
围城,如今再看方鸿渐，仿佛被附体的感觉……,小岩井,480104698
围城,读的时候快要笑死了。。。。如果出在现代绝对是腐女最爱orz,叉烧包小队长,574781585
围城,前半部很好，后半部太弱太聒噪。,王大根,428666753
围城,围城的含义或许是多重的，而婚姻只是被普遍接受的一种解读。,匿,653550990
围城,修行88th，我相信不只是我一个人这样做，当人们认为你读书不少，当你确信一本没读过的书的质量，当你了解这本书的特点，知道一些评论以后，是没人会发现你没读过这本书的！~是的~我今天才读围城，读完之后很确信这是钱公游戏人间随意之作。后人随意拔高的行径有点过火，全书从头到尾那股随意劲挥之不去，这本用来讥嘲用来消遣的书中每个吐槽都比人物和情节重要，其实吐槽的质量也非绝顶，贱贱的贫贫的而已，钱公毫无疑问没投入多少精力和专注力，就是写着玩的，反倒是止庵说的精当“围城其实没大家炒的那么好，只是那个年代大家谁都没见过什么聪明人，突然见到一个，太过惊喜而已”,神威,691843130
围城,看着门里门外的人进进出出 自己却不小心就这样坐在门里看了一辈子,春焼辰,879316020
围城,有的作者卖弄他的道理，浅薄得很，却沾沾自喜，让读者替作者害臊；钱钟书先生呢，卖弄起来，却让人折服，觉得可爱，有时还不幸成了他笔下讽刺的对象，虽然处处刻薄，却透着人情味。人物个个鲜活生动，对话密不透风，唇枪舌剑。里面浓厚的人情世故，让人仿佛置身其中，感同身受。讲的道理倒是挺多，通过主角方鸿渐等人口中说出来，却不轻浮多余，句句都说得妙趣横生，切中要害，一点说教味都没。这没有一定的知识积累、人事阅历、幽默以及高度的敏感力、还有天资聪慧是作不出来的。钱钟书写了这本《围城》，故事情节次要，小说技巧次要，生动的人物，诙谐的对话，处世道理，做人经验，和高深的幽默技巧，才是主要。有的作家主张“切勿卖弄”，但我觉得，除非你达到钱钟书的高度，否则还是直白浅薄一点好。,泽帆,56484142
围城,弱弱的问一句，为什么方鸿新和赵辛楣最终没有在一起？钱老先生是被神坛供起来的么？各种摆弄文字技巧？各种基情，各种调戏良家，什么时候豆瓣的青年们给出了这么高的分，ohshit。推荐指数：3星。,孙大侠,649235399
围城,我真心讨厌这本书，讨厌这个作者。以前看的书不够不敢评论，现在看多了，看到自己喜欢的佩服的，再回过头来看围城，果然还是觉得很难看呢！,Cassie,927408236
围城,重温翻出来满纸的谐趣。突然想起《我们仨》里一张钱钟书年老后的照片，一双眼睛依然闪闪发亮，透着孩童般狡黠的神情。,夏一慕,842082691
围城,自以为是的烂东西。钱钟书也就剩卖弄聪明了。,只有霸王,770553228
围城,初中的时候我就知道自己长大是个废柴了。我很坦然。,一千,1026141953
围城,杨绛在附录里写方鸿渐取自两个人物，一个志大才疏，一个狂妄自大。当真是头重脚轻根底浅，嘴笨皮薄腹中空。小时候感觉不深，现在觉得这男人是万万不能轻易托付的,唐书钰,819863021
围城,基得很！,retriever,521828296
围城,油滑且自以为聪明，虽然钱钟书可能是一流学者，但围城只能是本二流小说。,小波福娃,20034003
三体,一直认为写作是件很耗费体力与脑力的事情，特别是从新构架一个新的世界，一个文明。这需要你有丰富的尝试与思考，过去，我们从来不缺少天马行空的想象力，但是少有一个如刘慈欣般有着历史、物理学与哲学思考的作者。所以从这个角度来讲，三体的出现对中国科幻界绝对是幸事。霍金之前曾经警告过我们，如果有外星人，他们对地球也是恶意的。那时我不懂，在读完这本书时我回想自己小时候拍打小虫子时的情景。或许，在更高级别的文明里，你我只不过是虫子。,方方土君,425448896
三体,幼稚，各种。对人性、对社会的运作方式的理解处在小学生水准，对女人的想象处在童男子水准。另外就是文笔之差，叙事毫无技巧，语言之粗糙，之鄙俗，让人不忍卒读。上不了台面的东西，给两星，因为我品性中宽厚的那一面在发作，另外略略懂科幻迷的感情,[已注销],325720516
三体,有点屌，也有点“作者语文是物理老师教的”的感觉,李娇娥,844784293
三体,流水账似的科幻小说。作者的文字能力、人物塑造能力和想象力都很有限，思考也不深入，就是框架很宏大而已。,蓝调共和,349651420
三体,一流故事，三流文笔，慕名而读，感觉上当受骗了……,大萌,867061757
三体,大刘不是文笔平庸，是根本没有文笔和人物。三体之所以仍旧很好看，的确仰赖其在物理、历史、数学、哲学方面极其渊博的知识，和将这些知识串联起来的想象力。不过还是会觉得遗憾，没有心理建构小说，那种震撼永远是表层的。,Peter Cat,833052125
三体,感觉今天是泼冷水之日啊，突然意识到自己曾看过这书，感觉就是个故事会+网文的综合体，他能获得雨果奖，我觉得翻译的文学造诣应该不低,大瘦瘦,952671311
三体,最牛逼的科幻是能把最疯狂的想象写的像新闻报道一样真实。,亚比煞,474389258
三体,文科生表示，已尽力，但真的很不好看！！逻辑松散、文笔差、人物个性几乎从头到尾都没有建立，大段大段的跟故事推进并无多大关系的所谓“科幻”描述并不会让你显得有多高明好吗？不敢想象这么差的东西怎么改编电影，编剧要非作者本人，估计得吐十斤血才能改的看起来不那么晦涩且幼稚吧？不是堆砌一堆似是而非的理论，摆几个面壁人、破壁人、乱世纪这样的辞藻就能算是“中国当代最出色的科幻小说”了，亲！吐槽好累。。。。,少年 遊,907664459
三体,我看之前接收到了很多关于【神作】【中国第一科幻作品】之类的信息，所以可能让我怀抱的希望太大。这个作品的部分主干的逻辑我是很同意的，但是抛弃掉这些主干逻辑和科幻的外表以后，主要人物和描写手法，都有点像【一点点】非常大流的玄幻文。ps男性科幻作者假如能放弃描写女性，放弃描写科幻爱情的话，那才是中国科幻的春天。,姨妈的鸭,868014468
三体,我觉得我这个人啊，太文科了，读不出快感来，只读到恐惧感来。但作者和他的情怀，超过五星。,李荷西,530176894
三体,“刘慈欣对于中国科幻，就如同姚明对于中国篮球”“刘慈欣凭借一己之力将中国科幻提高到了世界级水平”。读完才知，名不虚传。,小海,775603452
三体,人物刻画实在太刻板，结构也差，感觉就是刘慈欣的语言表达能力根本无法承载他的想法。也就有些情节尚算可圈可点吧,于夕,863029219
三体,不是一般的啰嗦。,S.A.M,837562522
三体,论文笔的重要性。。。如何讲砸一个好故事。。。,张熊熊,851912743
